pair_id,text,category,relation_type
596,Nama merchant yang muncul di aplikasi setelah scan QRIS sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
596,Nama merchant yang muncul di aplikasi setelah scan QRIS justru tidak cocok dan memunculkan nama pribadi asing.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
597,Nama merchant yang muncul di aplikasi setelah scan QRIS benar-benar sesuai dengan nama tempat usaha yang saya datangi.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
597,Nama merchant yang muncul di aplikasi setelah scan QRIS sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
598,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
598,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
599,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
599,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
600,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
600,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
601,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sepenuhnya cocok dengan nama outlet tempat saya belanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
601,"Tadi saya bayar pakai QRIS di Bengkel Maju Lancar. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum justru tidak cocok dan memunculkan nama pribadi asing.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
602,"Kasir di Toko Buah Segar Mandiri mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
602,"Kasir di Toko Buah Segar Mandiri mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
603,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
603,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
604,"Tadi saya bayar pakai QRIS di Boba Fresh Delight. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
604,"Tadi saya bayar pakai QRIS di Boba Fresh Delight. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
605,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
605,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
606,"Kasir di Ganteng Barbershop mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
606,"Kasir di Ganteng Barbershop mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
607,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
607,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
608,"Sebelum menekan tombol konfirmasi pembayaran QRIS di bengkel motor, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tepat milik toko ini tanpa ada perbedaan sedikit pun, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
608,"Sebelum menekan tombol konfirmasi pembayaran QRIS di bengkel motor, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
609,"Kasir di Minimarket Barokah mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
609,"Kasir di Minimarket Barokah mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
610,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
610,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
611,"Kasir di Apotek Sehat Medika mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
611,"Kasir di Apotek Sehat Medika mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
612,"Saat melakukan transaksi QRIS di meja kasir kedai kopi, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
612,"Saat melakukan transaksi QRIS di meja kasir kedai kopi, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
613,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima identik dengan nama toko dan tidak ada kejanggalan, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
613,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
614,Nama merchant yang muncul di aplikasi setelah scan QRIS sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
614,Nama merchant yang muncul di aplikasi setelah scan QRIS justru tidak cocok dan memunculkan nama pribadi asing.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
615,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
615,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
616,"Kasir di Toko Berkah Jaya mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
616,"Kasir di Toko Berkah Jaya mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
617,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
617,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
618,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
618,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
619,Nama merchant yang muncul di aplikasi setelah scan QRIS memang resmi atas nama gerai tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
619,Nama merchant yang muncul di aplikasi setelah scan QRIS malah mengarah ke rekening pribadi orang lain yang tidak dikenal.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
620,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
620,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
621,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
621,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
622,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP valid dan konsisten dengan identitas resmi merchant.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
622,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
623,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem memang resmi atas nama gerai tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
623,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem malah mengarah ke rekening pribadi orang lain yang tidak dikenal.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
624,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
624,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
625,"Saat melakukan transaksi QRIS di meja kasir counter pulsa, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar terdaftar atas nama merchant tersebut.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
625,"Saat melakukan transaksi QRIS di meja kasir counter pulsa, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
626,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima benar terdaftar atas nama merchant tersebut, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
626,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima justru tertera nama merchant lain yang sama sekali berbeda, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
627,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
627,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP justru tidak cocok dan memunculkan nama pribadi asing.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
628,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
628,"Saat melakukan transaksi QRIS di meja kasir toko kelontong, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
629,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
629,"Demi keamanan sebelum bayar QRIS, saya memastikan identitas penerima terlebih dahulu. Nama yang terdaftar pada sistem bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
630,"Tadi saya bayar pakai QRIS di Rumah Makan Sederhana Minang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum identik dengan nama toko dan tidak ada kejanggalan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
630,"Tadi saya bayar pakai QRIS di Rumah Makan Sederhana Minang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
631,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
631,"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
632,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
632,"Kasir di Kopi Kenangan Senja mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
633,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima cocok dan identik dengan plang nama toko di depan saya, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
633,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima tidak cocok dan berbeda jauh dari plang nama toko di depan saya, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
634,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
634,"Setelah transaksi QRIS berhasil, saya cek notifikasi dan struk digital di perbankan saya. Nama penerima dana sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
635,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sesuai dengan nama usaha yang tertera di kasir.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
635,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak sesuai dengan nama usaha yang tertera di kasir.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
636,Nama merchant yang muncul di aplikasi setelah scan QRIS sama persis dengan nama toko tempat saya berbelanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
636,Nama merchant yang muncul di aplikasi setelah scan QRIS berbeda dengan nama toko tempat saya berbelanja.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
637,"Sebelum menekan tombol konfirmasi pembayaran QRIS di laundry, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima benar terdaftar atas nama merchant tersebut, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
637,"Sebelum menekan tombol konfirmasi pembayaran QRIS di laundry, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima justru tertera nama merchant lain yang sama sekali berbeda, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
638,Nama merchant yang muncul di aplikasi setelah scan QRIS memang resmi atas nama gerai tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
638,Nama merchant yang muncul di aplikasi setelah scan QRIS malah mengarah ke rekening pribadi orang lain yang tidak dikenal.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
639,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
639,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
640,"Sebelum menekan tombol konfirmasi pembayaran QRIS di apotek, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima tepat milik toko ini tanpa ada perbedaan sedikit pun, dan transaksi berhasil diproses.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
640,"Sebelum menekan tombol konfirmasi pembayaran QRIS di apotek, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima bukan milik toko ini melainkan atas nama perseorangan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
641,"Tadi saya bayar pakai QRIS di Toko Buku Gemilang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tepat milik toko ini tanpa ada perbedaan sedikit pun.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
641,"Tadi saya bayar pakai QRIS di Toko Buku Gemilang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum bukan milik toko ini melainkan atas nama perseorangan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
642,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya cocok dan identik dengan plang nama toko di depan saya.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
642,"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak cocok dan berbeda jauh dari plang nama toko di depan saya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
643,"Saat melakukan transaksi QRIS di meja kasir warung makan, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
643,"Saat melakukan transaksi QRIS di meja kasir warung makan, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
644,"Kasir di Bakso Super Urat Mas Bejo mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
644,"Kasir di Bakso Super Urat Mas Bejo mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
645,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
645,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
646,"Tadi saya bayar pakai QRIS di Toko Buku Gemilang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sama persis dengan nama toko tempat saya berbelanja.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
646,"Tadi saya bayar pakai QRIS di Toko Buku Gemilang. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
647,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP cocok dan identik dengan plang nama toko di depan saya.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
647,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP tidak cocok dan berbeda jauh dari plang nama toko di depan saya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
648,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
648,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
649,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum valid dan konsisten dengan identitas resmi merchant.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
649,"Tadi saya bayar pakai QRIS di Laundry Wangi Bersih. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak konsisten dan mengindikasikan rekening pihak ketiga yang mencurigakan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
650,"Saat melakukan transaksi QRIS di meja kasir apotek, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut benar-benar sesuai dengan nama tempat usaha yang saya datangi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
650,"Saat melakukan transaksi QRIS di meja kasir apotek, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
651,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP benar terdaftar atas nama merchant tersebut.,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
651,Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP justru tertera nama merchant lain yang sama sekali berbeda.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
652,B,QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
652,B,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
653,"Tadi saya bayar pakai QRIS di Kopi Kenangan Senja. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum sesuai dengan nama usaha yang tertera di kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
653,"Tadi saya bayar pakai QRIS di Kopi Kenangan Senja. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum tidak sesuai dengan nama usaha yang tertera di kasir.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,IDENTITY_MISMATCH
654,"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima sama persis dengan nama toko tempat saya berbelanja, dan pembayaran selesai lancar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,IDENTITY_MATCH
